,date,Us,Eu,Ch,Kr,Tw
22772,2020-02-09 19:00:01,152.35399999999998,203.092,226.365,247.53400000000002,296.41200000000003
22773,2020-02-09 19:20:01,151.566,203.50900000000001,225.862,247.18400000000003,296.569
22774,2020-02-09 19:40:01,150.829,204.40099999999998,225.528,247.283,296.405
22775,2020-02-09 20:00:01,149.908,205.46099999999998,225.15,247.382,296.043
22776,2020-02-09 20:20:01,149.836,206.75400000000002,224.954,247.33700000000002,295.953
22777,2020-02-09 20:40:01,150.47299999999998,208.112,224.685,247.995,296.01099999999997
22778,2020-02-09 21:00:01,151.243,209.53,224.275,249.493,296.142
22779,2020-02-09 21:20:01,152.088,210.535,223.736,251.0,296.44599999999997
22780,2020-02-09 21:40:01,153.05100000000002,210.856,223.15200000000002,252.262,296.75
22781,2020-02-09 22:00:01,153.53,210.704,222.364,252.795,296.933
22782,2020-02-09 22:20:01,153.66899999999998,210.003,221.503,253.645,296.967
22783,2020-02-09 22:40:01,153.613,209.197,220.97799999999998,254.343,297.125
22784,2020-02-09 23:00:02,153.958,208.69,220.796,255.128,297.282
22785,2020-02-09 23:20:01,154.545,208.581,220.75599999999997,256.0,297.538
22786,2020-02-09 23:40:01,155.109,208.31,220.52200000000002,256.803,297.844
22787,2020-02-10 00:00:01,155.731,208.019,220.33900000000003,257.587,298.25
22788,2020-02-10 00:20:01,156.047,207.262,220.238,258.244,298.883
22789,2020-02-10 00:40:01,156.421,206.618,220.333,259.097,298.945
22790,2020-02-10 01:00:02,156.713,205.833,221.19099999999997,260.10400000000004,298.857
22791,2020-02-10 01:20:01,156.99,205.07299999999998,222.524,260.899,298.89099999999996
22792,2020-02-10 01:40:02,157.158,204.238,223.965,262.017,299.224
22793,2020-02-10 02:00:01,156.9,203.648,225.489,262.791,299.682
22794,2020-02-10 02:20:01,157.054,203.31599999999997,227.08599999999998,263.589,299.94
22795,2020-02-10 02:40:01,156.941,203.24099999999999,228.571,263.962,300.323
22796,2020-02-10 03:00:01,157.011,203.15200000000002,229.993,264.578,301.508
22797,2020-02-10 03:20:01,157.295,202.925,231.16099999999997,265.151,302.403
22798,2020-02-10 03:40:01,157.72,202.635,232.304,265.755,303.225
22799,2020-02-10 04:00:01,157.936,202.553,233.215,265.408,303.645
22800,2020-02-10 04:20:01,157.618,202.908,233.88400000000001,263.996,304.161
22801,2020-02-10 04:40:02,157.21,203.62099999999998,233.838,262.503,304.678
22802,2020-02-10 05:00:01,156.55200000000002,204.394,233.365,262.202,304.358
22803,2020-02-10 05:20:01,155.968,204.52700000000002,232.69299999999998,261.858,303.987
22804,2020-02-10 05:40:02,155.55200000000002,204.708,231.857,261.122,303.846
22805,2020-02-10 06:00:02,155.231,204.889,231.672,259.407,303.806
22806,2020-02-10 06:20:01,154.957,205.261,231.328,257.768,303.918
22807,2020-02-10 06:40:01,154.41899999999998,205.578,230.92700000000002,256.934,304.538
22808,2020-02-10 07:00:02,154.07299999999998,205.843,229.88400000000001,256.512,305.134
22809,2020-02-10 07:20:01,153.694,206.122,228.855,256.091,305.375
22810,2020-02-10 07:40:01,153.286,206.391,227.71400000000003,255.543,305.284
22811,2020-02-10 08:00:02,152.873,206.945,226.451,254.763,305.244
22812,2020-02-10 08:20:01,152.395,207.43099999999998,225.045,253.56099999999998,304.899
22813,2020-02-10 08:40:01,152.046,207.96200000000002,223.615,252.25900000000001,304.70799999999997
22814,2020-02-10 09:00:01,151.894,208.261,222.49599999999998,250.30599999999998,304.314
22815,2020-02-10 09:20:01,151.917,208.704,221.236,248.41,304.276
22816,2020-02-10 09:40:01,152.243,209.08599999999998,220.317,246.88,304.23900000000003
22817,2020-02-10 10:00:01,152.847,209.25900000000001,219.239,245.63299999999998,302.63
22818,2020-02-10 10:20:01,153.6,209.305,218.525,245.19,300.954
22819,2020-02-10 10:40:02,154.405,209.195,218.013,244.36,299.411
22820,2020-02-10 11:00:01,155.24,209.018,218.169,242.55,299.223
22821,2020-02-10 11:20:01,156.304,209.106,219.19299999999998,241.222,298.337
22822,2020-02-10 11:40:01,157.421,209.15599999999998,220.31099999999998,239.94099999999997,297.553
22823,2020-02-10 12:00:02,158.516,209.18099999999998,221.49900000000002,238.907,296.77099999999996
22824,2020-02-10 12:20:01,159.45,208.78400000000002,221.657,239.19,295.942
22825,2020-02-10 12:40:02,160.455,208.261,221.72299999999998,240.528,295.41
22826,2020-02-10 13:00:01,161.67700000000002,207.35299999999998,221.89,242.014,295.248
22827,2020-02-10 13:20:01,162.559,206.40400000000002,222.40099999999998,243.50799999999998,295.406
22828,2020-02-10 13:40:01,163.373,205.31599999999997,223.217,244.80900000000003,295.719
22829,2020-02-10 14:00:01,164.11599999999999,204.058,223.717,246.505,296.427
22830,2020-02-10 14:20:01,164.53900000000002,203.007,224.07,247.584,297.482
22831,2020-02-10 14:40:02,164.821,201.896,224.43099999999998,249.101,298.569
22832,2020-02-10 15:00:01,165.08900000000003,201.308,225.248,250.33700000000002,299.038
22833,2020-02-10 15:20:01,165.248,201.07,226.03,250.71400000000003,298.96
22834,2020-02-10 15:40:01,165.345,201.68900000000002,226.52,250.088,298.853
22835,2020-02-10 16:00:01,165.31099999999998,202.579,226.757,249.02599999999998,298.64599999999996
22836,2020-02-10 16:20:01,165.178,203.553,226.61,248.717,298.216
22837,2020-02-10 16:40:02,164.648,204.375,226.12599999999998,248.678,297.589
22838,2020-02-10 17:00:01,164.00799999999998,205.488,225.3,248.204,297.113
22839,2020-02-10 17:20:01,163.275,205.864,223.957,248.206,297.108
22840,2020-02-10 17:40:01,162.717,206.28599999999997,222.555,248.29,297.028
22841,2020-02-10 18:00:01,162.173,206.688,221.25599999999997,248.416,296.849
22842,2020-02-10 18:20:02,161.689,206.947,220.59900000000002,248.42,296.719
22843,2020-02-10 18:40:01,161.101,206.93200000000002,220.00599999999997,248.611,296.887
22844,2020-02-10 19:00:01,160.244,206.649,219.46200000000002,248.74,297.203
22845,2020-02-10 19:20:02,159.579,205.84400000000002,219.22099999999998,249.15599999999998,297.32099999999997
22846,2020-02-10 19:40:01,158.893,204.984,218.91299999999998,249.59400000000002,297.335
22847,2020-02-10 20:00:01,158.171,204.445,218.49900000000002,250.032,297.473
22848,2020-02-10 20:20:02,157.44799999999998,204.355,218.227,250.40900000000002,297.562
22849,2020-02-10 20:40:01,156.528,204.71099999999998,217.80200000000002,250.662,297.574
22850,2020-02-10 21:00:01,155.69799999999998,205.062,217.457,251.019,297.263
22851,2020-02-10 21:20:01,154.857,204.919,217.063,251.37599999999998,297.027
22852,2020-02-10 21:40:01,154.07,204.484,216.765,251.733,296.545
22853,2020-02-10 22:00:02,153.60399999999998,204.484,216.421,252.028,296.336
22854,2020-02-10 22:20:01,153.431,204.484,216.077,252.53400000000002,296.127
22855,2020-02-10 22:40:02,153.484,204.484,215.75,253.041,296.192
22856,2020-02-10 23:00:01,153.799,204.484,215.615,253.655,295.936
22857,2020-02-10 23:20:01,154.058,204.484,215.585,254.25,295.68
22858,2020-02-10 23:40:02,154.36700000000002,204.484,215.80700000000002,254.888,295.472
22859,2020-02-11 00:00:01,154.35299999999998,204.484,216.18400000000003,255.57,295.339
22860,2020-02-11 00:20:01,154.241,204.484,217.02700000000002,256.041,295.255
22861,2020-02-11 00:40:02,154.195,204.484,217.37099999999998,256.04400000000004,295.22
22862,2020-02-11 01:00:01,153.967,204.484,217.88400000000001,255.87599999999998,295.45599999999996
22863,2020-02-11 01:20:02,153.842,204.484,218.459,256.775,295.987
22864,2020-02-11 01:40:01,153.71200000000002,204.484,219.757,257.803,296.569
22865,2020-02-11 02:00:01,153.599,204.484,221.333,259.11400000000003,297.448
22866,2020-02-11 02:20:01,153.635,204.484,222.965,259.115,297.982
22867,2020-02-11 02:40:01,154.088,204.484,224.56,259.337,298.319
22868,2020-02-11 03:00:02,154.8,204.484,225.84,259.322,298.559
22869,2020-02-11 03:20:02,154.987,202.324,226.975,259.177,298.874
22870,2020-02-11 03:40:01,154.941,202.662,228.31799999999998,258.682,298.89099999999996
22871,2020-02-11 04:00:01,154.58700000000002,203.025,229.442,258.57599999999996,298.957
22872,2020-02-11 04:20:02,154.165,203.261,229.442,258.75,299.147
22873,2020-02-11 04:40:01,153.67,203.477,230.90099999999998,258.409,299.188
22874,2020-02-11 05:00:01,153.174,203.37599999999998,230.304,257.875,298.655
22875,2020-02-11 05:20:01,152.872,203.27900000000002,229.525,257.514,297.79900000000004
22876,2020-02-11 05:40:02,152.718,203.18,228.89,257.561,297.16900000000004
22877,2020-02-11 06:00:01,152.68200000000002,203.263,228.57299999999998,257.565,296.936
22878,2020-02-11 06:20:01,152.808,203.315,228.071,257.441,296.605
22879,2020-02-11 06:40:01,153.034,203.297,227.825,257.06,296.323
22880,2020-02-11 07:00:02,153.55700000000002,203.326,227.359,257.065,296.094
22881,2020-02-11 07:20:01,154.1,203.428,226.80900000000003,257.156,296.384
22882,2020-02-11 07:40:02,154.408,203.83700000000002,225.56799999999998,255.856,296.97
22883,2020-02-11 08:00:02,154.748,204.229,224.33900000000003,254.11,297.856
22884,2020-02-11 08:20:01,155.29,204.615,222.74900000000002,252.292,298.397
22885,2020-02-11 08:40:01,156.322,204.792,221.71099999999998,250.36,298.716
22886,2020-02-11 09:00:02,157.44299999999998,204.87400000000002,221.185,248.40099999999998,298.435
22887,2020-02-11 09:20:01,158.358,204.801,221.403,246.80900000000003,298.353
22888,2020-02-11 09:40:01,159.194,204.702,221.38,245.391,298.147
22889,2020-02-11 10:00:01,160.013,204.56,220.984,243.899,297.915
22890,2020-02-11 10:20:02,160.92700000000002,204.2,220.283,242.03,297.60900000000004
22891,2020-02-11 10:40:01,161.735,203.8,219.49900000000002,240.799,297.005
22892,2020-02-11 11:00:02,162.355,203.49200000000002,218.57299999999998,240.297,296.17900000000003
22893,2020-02-11 11:20:01,162.83700000000002,203.58900000000003,217.78099999999998,240.817,295.356
22894,2020-02-11 11:40:01,163.381,203.62099999999998,217.362,240.947,294.879
22895,2020-02-11 12:00:01,163.839,203.62900000000002,217.56099999999998,241.037,294.499
22896,2020-02-11 12:20:01,164.15900000000002,203.675,218.378,241.408,293.925
22897,2020-02-11 12:40:02,164.252,203.65099999999998,218.59099999999998,242.642,293.45
22898,2020-02-11 13:00:01,164.44799999999998,203.351,218.976,243.53900000000002,292.976
22899,2020-02-11 13:20:01,164.854,203.18599999999998,219.49200000000002,244.21599999999998,292.156
22900,2020-02-11 13:40:02,165.263,203.415,220.139,243.77700000000002,290.949
22901,2020-02-11 14:00:01,165.7,203.627,221.497,243.68400000000003,289.98900000000003
22902,2020-02-11 14:20:01,166.067,204.28400000000002,222.886,242.657,290.405
22903,2020-02-11 14:40:01,166.415,204.795,224.171,241.18400000000003,290.967
22904,2020-02-11 15:00:02,166.303,205.234,225.202,239.782,292.233
22905,2020-02-11 15:20:01,166.19299999999998,204.965,225.202,238.468,292.121
22906,2020-02-11 15:40:01,166.31400000000002,204.267,225.202,238.06099999999998,292.496
22907,2020-02-11 16:00:01,166.428,203.34099999999998,225.202,237.93200000000002,292.847
22908,2020-02-11 16:20:02,166.52,202.71099999999998,226.34799999999998,238.636,294.003
22909,2020-02-11 16:40:01,166.197,202.208,226.34799999999998,239.864,294.869
22910,2020-02-11 17:00:02,165.553,201.708,226.34799999999998,241.30900000000003,295.566
22911,2020-02-11 17:20:01,164.743,201.447,226.797,242.803,295.547
22912,2020-02-11 17:40:02,164.018,201.49599999999998,225.4,243.62400000000002,295.282
22913,2020-02-11 18:00:01,163.27100000000002,201.429,221.87099999999998,244.245,294.82
22914,2020-02-11 18:20:01,162.536,201.36599999999999,220.65900000000002,244.949,295.368
22915,2020-02-11 18:40:01,161.635,201.278,219.84,245.696,295.91700000000003
22916,2020-02-11 19:00:01,160.668,201.209,219.325,246.933,296.467
22917,2020-02-11 19:20:02,159.674,201.61599999999999,218.791,248.25900000000001,297.149
22918,2020-02-11 19:40:01,158.594,202.017,218.239,249.53,297.83299999999997
22919,2020-02-11 20:00:02,157.47899999999998,202.12400000000002,217.457,250.622,298.518
22920,2020-02-11 20:20:01,156.536,201.775,216.767,251.59400000000002,299.125
22921,2020-02-11 20:40:02,155.839,201.365,216.132,252.465,299.983
22922,2020-02-11 21:00:01,155.387,201.498,215.609,253.44299999999998,300.468
22923,2020-02-11 21:20:01,155.02,201.90599999999998,215.063,254.31900000000002,300.95599999999996
22924,2020-02-11 21:40:01,154.70600000000002,202.394,214.588,255.47400000000002,301.168
22925,2020-02-11 22:00:01,154.326,202.731,214.201,256.676,301.481
22926,2020-02-11 22:20:01,153.98,202.892,213.891,257.199,301.793
22927,2020-02-11 22:40:01,153.709,202.984,213.65,257.38,302.181
22928,2020-02-11 23:00:01,153.567,202.56099999999998,213.479,257.496,302.519
22929,2020-02-11 23:20:02,153.453,202.11900000000003,213.52,258.062,302.855
22930,2020-02-11 23:40:01,153.41299999999998,201.78,213.953,258.54400000000004,303.065
22931,2020-02-12 00:00:01,153.264,202.19,215.00900000000001,258.725,302.846
22932,2020-02-12 00:20:01,152.805,202.423,216.321,258.949,302.376
22933,2020-02-12 00:40:01,152.283,202.66400000000002,217.752,259.04400000000004,302.436
22934,2020-02-12 01:00:02,151.746,202.915,218.63400000000001,258.9,302.496
22935,2020-02-12 01:20:02,151.502,203.138,219.641,258.79900000000004,302.556
22936,2020-02-12 01:40:01,151.4,203.422,220.858,258.246,302.741
22937,2020-02-12 02:00:01,151.608,203.903,222.15099999999998,257.222,302.926
22938,2020-02-12 02:20:01,152.515,204.192,223.925,255.923,302.985
22939,2020-02-12 02:40:01,153.469,204.49200000000002,225.516,254.80200000000002,301.20099999999996
22940,2020-02-12 03:00:01,154.487,204.835,227.41400000000002,254.321,299.323
22941,2020-02-12 03:20:01,155.245,205.265,229.36,254.28599999999997,297.51
22942,2020-02-12 03:40:01,155.908,205.74200000000002,229.36,254.27200000000002,296.871
22943,2020-02-12 04:00:02,156.412,206.093,231.96099999999998,254.06900000000002,296.382
22944,2020-02-12 04:20:01,156.891,206.454,232.38400000000001,253.78099999999998,295.819
22945,2020-02-12 04:40:01,157.34,206.76,232.033,253.55700000000002,295.553
22946,2020-02-12 05:00:01,157.186,207.176,231.59799999999998,253.019,295.164
22947,2020-02-12 05:20:01,156.721,207.646,230.907,252.524,294.89799999999997
22948,2020-02-12 05:40:01,155.903,208.138,230.332,252.03,294.66
22949,2020-02-12 06:00:02,155.131,208.56900000000002,229.57299999999998,251.74599999999998,294.742
22950,2020-02-12 06:20:01,154.30100000000002,208.963,228.71400000000003,251.33599999999998,295.241
22951,2020-02-12 06:40:01,153.632,209.28799999999998,227.77900000000002,251.178,295.20099999999996
22952,2020-02-12 07:00:01,152.716,209.57,226.373,251.187,295.112
22953,2020-02-12 07:20:02,151.889,209.77599999999998,225.61900000000003,251.83,295.02299999999997
22954,2020-02-12 07:40:01,151.226,210.021,224.77599999999998,252.201,294.613
22955,2020-02-12 08:00:02,150.881,209.766,223.937,252.426,293.909
22956,2020-02-12 08:20:01,150.917,209.8,222.90099999999998,253.386,293.207
22957,2020-02-12 08:40:01,150.958,209.77200000000002,221.93,254.28599999999997,292.776
22958,2020-02-12 09:00:01,151.247,209.549,221.03799999999998,254.702,292.566
22959,2020-02-12 09:20:01,151.89,209.24200000000002,219.907,254.567,292.6
22960,2020-02-12 09:40:01,152.71,208.215,218.925,254.43200000000002,292.562
22961,2020-02-12 10:00:01,152.9,207.245,218.02599999999998,254.34,293.012
22962,2020-02-12 10:20:01,153.158,206.178,217.83700000000002,253.78,293.56
22963,2020-02-12 10:40:02,153.474,204.953,218.166,252.09400000000002,294.235
22964,2020-02-12 11:00:01,153.95600000000002,203.615,219.171,250.357,294.862
22965,2020-02-12 11:20:01,154.487,202.66,219.96099999999998,248.715,295.22
22966,2020-02-12 11:40:02,154.804,201.87,220.97400000000002,246.81400000000002,295.746
22967,2020-02-12 12:00:01,155.153,201.183,221.399,244.825,296.618
22968,2020-02-12 12:20:02,155.314,200.813,221.997,243.042,296.949
22969,2020-02-12 12:40:02,155.496,200.988,222.46400000000003,241.11,297.158
22970,2020-02-12 13:00:01,155.65200000000002,201.967,223.065,239.113,297.367
22971,2020-02-12 13:20:02,155.88299999999998,203.03400000000002,223.213,238.174,297.478
22972,2020-02-12 13:40:01,156.102,204.24599999999998,223.33599999999998,238.072,297.69
22973,2020-02-12 14:00:01,156.17700000000002,205.546,223.429,238.833,298.39799999999997
22974,2020-02-12 14:20:02,156.363,206.91299999999998,223.21,239.83599999999998,299.63
22975,2020-02-12 14:40:01,156.489,207.549,222.916,240.903,299.715
22976,2020-02-12 15:00:01,156.673,207.93099999999998,222.916,242.095,299.875
22977,2020-02-12 15:20:01,156.842,208.234,222.916,243.118,299.935
22978,2020-02-12 15:40:02,156.95,207.732,222.916,244.06400000000002,300.847
22979,2020-02-12 16:00:01,157.077,207.011,222.916,244.343,301.411
22980,2020-02-12 16:20:01,157.24200000000002,205.78099999999998,222.916,244.417,301.775
22981,2020-02-12 16:40:01,157.445,204.50900000000001,221.65900000000002,244.43,301.98400000000004
22982,2020-02-12 17:00:02,157.65200000000002,203.386,221.65900000000002,244.218,302.142
22983,2020-02-12 17:20:01,157.965,202.54,221.016,243.638,300.20799999999997
22984,2020-02-12 17:40:01,158.01,202.115,221.016,242.142,298.211
22985,2020-02-12 18:00:01,157.916,201.74,220.292,240.90099999999998,296.252
22986,2020-02-12 18:20:01,157.863,201.325,220.292,240.352,295.17400000000004
22987,2020-02-12 18:40:01,157.863,201.247,220.292,240.445,294.295
22988,2020-02-12 19:00:01,157.784,201.31900000000002,217.47099999999998,241.05900000000003,293.369
22989,2020-02-12 19:20:01,157.757,201.977,216.977,241.755,292.44599999999997
22990,2020-02-12 19:40:01,157.637,202.56900000000002,216.43900000000002,243.31400000000002,291.694
22991,2020-02-12 20:00:01,157.48,203.278,215.986,244.247,291.26
22992,2020-02-12 20:20:01,157.167,204.025,215.558,244.99400000000003,291.069
22993,2020-02-12 20:40:01,156.8,204.275,215.295,245.74400000000003,290.39599999999996
22994,2020-02-12 21:00:01,156.313,204.614,215.06599999999997,246.537,289.724
22995,2020-02-12 21:20:01,155.609,204.83900000000003,214.73,247.391,289.10200000000003
22996,2020-02-12 21:40:01,154.84799999999998,204.692,214.463,248.351,288.916
22997,2020-02-12 22:00:02,154.043,204.15,214.24900000000002,249.563,288.49
22998,2020-02-12 22:20:01,153.537,203.692,214.285,250.68,287.992
22999,2020-02-12 22:40:01,152.999,203.72400000000002,214.365,251.74,287.638
23000,2020-02-12 23:00:01,152.42600000000002,203.72400000000002,214.449,252.51,287.788
23001,2020-02-12 23:20:01,151.70600000000002,203.287,214.731,253.662,288.058
23002,2020-02-12 23:40:01,151.09,202.52900000000002,215.27700000000002,254.81900000000002,288.597
23003,2020-02-13 00:00:02,150.55200000000002,201.85,216.017,256.151,289.522
23004,2020-02-13 00:20:01,150.197,201.465,217.03599999999997,255.69299999999998,290.618
23005,2020-02-13 00:40:01,149.797,201.13299999999998,218.018,255.236,291.673
23006,2020-02-13 01:00:01,149.695,201.19099999999997,219.15200000000002,254.503,292.48900000000003
23007,2020-02-13 01:20:01,149.77700000000002,201.793,220.262,253.985,293.526
23008,2020-02-13 01:40:02,150.532,202.40599999999998,221.273,253.468,294.54200000000003
23009,2020-02-13 02:00:02,151.372,202.597,221.736,252.65599999999998,295.488
23010,2020-02-13 02:20:01,152.22799999999998,202.53099999999998,222.15,252.417,296.585
23011,2020-02-13 02:40:01,152.805,202.423,221.93900000000002,251.757,297.86
23012,2020-02-13 03:00:01,153.08100000000002,202.388,221.204,250.93099999999998,298.816
23013,2020-02-13 03:20:01,153.339,202.455,220.138,249.265,299.825
23014,2020-02-13 03:40:01,153.605,202.638,220.05,248.19799999999998,300.737
23015,2020-02-13 04:00:01,153.895,203.308,219.937,246.86599999999999,301.70099999999996
23016,2020-02-13 04:20:01,153.968,203.888,219.825,245.956,301.336
23017,2020-02-13 04:40:02,154.075,204.40099999999998,219.825,244.947,301.247
23018,2020-02-13 05:00:01,154.049,204.861,219.38099999999997,244.146,301.084
23019,2020-02-13 05:20:01,153.939,205.356,219.543,242.22,301.298
23020,2020-02-13 05:40:01,153.009,205.707,219.838,240.37,301.311
23021,2020-02-13 06:00:01,152.026,206.174,220.118,239.362,301.449
23022,2020-02-13 06:20:01,151.042,206.707,220.118,239.18400000000003,301.311
23023,2020-02-13 06:40:02,150.44299999999998,207.29,219.892,239.02599999999998,301.5
23024,2020-02-13 07:00:01,150.058,207.76,219.438,238.291,300.986
23025,2020-02-13 07:20:01,149.82,208.111,219.12099999999998,237.295,300.899
23026,2020-02-13 07:40:01,149.856,208.454,219.03400000000002,236.481,300.78700000000003
23027,2020-02-13 08:00:01,150.118,208.768,218.919,235.828,299.423
23028,2020-02-13 08:20:01,150.585,209.097,218.63099999999997,237.175,297.991
23029,2020-02-13 08:40:01,151.084,209.24900000000002,218.16299999999998,238.503,296.863
23030,2020-02-13 09:00:01,151.664,209.481,218.304,240.43400000000003,296.481
23031,2020-02-13 09:20:02,152.01,209.644,218.812,242.838,296.1
23032,2020-02-13 09:40:02,152.16299999999998,209.701,218.832,245.266,295.769
23033,2020-02-13 10:00:02,152.097,209.05200000000002,218.80200000000002,247.71900000000002,295.63599999999997
23034,2020-02-13 10:20:01,151.952,208.363,218.747,250.06099999999998,295.503
23035,2020-02-13 10:40:02,151.95,207.734,218.605,252.514,294.681
23036,2020-02-13 11:00:01,151.944,207.321,218.3,254.465,293.904
23037,2020-02-13 11:20:01,151.93200000000002,207.113,218.296,255.56,292.394
23038,2020-02-13 11:40:01,152.097,206.766,218.625,255.74400000000003,291.501
23039,2020-02-13 12:00:02,152.355,205.919,219.31099999999998,256.248,290.659
23040,2020-02-13 12:20:01,152.684,204.852,220.017,256.582,290.861
23041,2020-02-13 12:40:01,152.964,203.96200000000002,220.47099999999998,256.467,292.514
23042,2020-02-13 13:00:01,153.244,203.435,220.658,255.45,294.155
23043,2020-02-13 13:20:01,153.554,203.00900000000001,220.701,254.399,295.378
23044,2020-02-13 13:40:02,153.85299999999998,202.783,220.83,252.987,294.563
23045,2020-02-13 14:00:01,153.921,202.581,221.36,251.41400000000002,293.32599999999996
23046,2020-02-13 14:20:01,153.851,202.58599999999998,222.195,249.851,292.486
23047,2020-02-13 14:40:01,153.763,202.303,222.68900000000002,247.77599999999998,291.916
23048,2020-02-13 15:00:01,153.83700000000002,202.023,222.89,246.43,291.687
23049,2020-02-13 15:20:02,154.166,201.73,222.55,245.42,291.41
23050,2020-02-13 15:40:01,154.525,201.423,222.615,244.7,291.133
23051,2020-02-13 16:00:01,154.86,201.05200000000002,222.43900000000002,244.90200000000002,290.856
23052,2020-02-13 16:20:01,154.94799999999998,200.87,222.18599999999998,244.41,288.779
23053,2020-02-13 16:40:01,155.062,201.298,220.84,243.695,286.572
23054,2020-02-13 17:00:01,155.241,201.91299999999998,219.363,243.18099999999998,284.502
23055,2020-02-13 17:20:01,155.39600000000002,202.641,217.898,242.99200000000002,284.365
23056,2020-02-13 17:40:01,155.482,202.475,216.622,243.188,285.366
23057,2020-02-13 18:00:01,155.213,202.298,215.308,242.76,286.684
23058,2020-02-13 18:20:01,155.029,202.25099999999998,214.032,242.515,287.928
23059,2020-02-13 18:40:02,154.875,202.581,212.796,241.86599999999999,288.986
23060,2020-02-13 19:00:01,154.773,202.91,211.91099999999997,241.518,289.61400000000003
23061,2020-02-13 19:20:01,154.524,202.41099999999997,211.032,241.09,290.004
23062,2020-02-13 19:40:01,153.931,201.669,210.312,240.72299999999998,289.887
23063,2020-02-13 20:00:01,153.109,200.815,209.63400000000001,239.453,290.01099999999997
23064,2020-02-13 20:20:01,152.28,200.56599999999997,209.405,238.828,290.422
23065,2020-02-13 20:40:01,151.57299999999998,201.047,209.287,239.1,291.051
23066,2020-02-13 21:00:01,150.738,202.238,209.305,238.998,291.657
23067,2020-02-13 21:20:01,150.127,202.683,209.18,238.896,291.925
23068,2020-02-13 21:40:02,149.96200000000002,203.195,208.921,238.834,292.144
23069,2020-02-13 22:00:01,150.061,203.71200000000002,208.562,238.83,292.363
23070,2020-02-13 22:20:01,150.483,204.585,208.291,239.423,292.534
23071,2020-02-13 22:40:02,151.122,205.263,208.06400000000002,240.158,292.632
23072,2020-02-13 23:00:01,151.218,205.82299999999998,208.153,241.502,292.73
23073,2020-02-13 23:20:01,151.322,205.91099999999997,208.425,242.59099999999998,293.145
23074,2020-02-13 23:40:01,151.346,206.013,208.801,242.857,293.56
23075,2020-02-14 00:00:01,151.44899999999998,205.88099999999997,209.56400000000002,242.145,293.976
23076,2020-02-14 00:20:01,151.379,205.393,210.565,241.98,294.245
23077,2020-02-14 00:40:02,151.41,204.87,211.81099999999998,242.33900000000003,294.509
23078,2020-02-14 01:00:01,151.085,204.726,213.25599999999997,242.46099999999998,294.405
23079,2020-02-14 01:20:01,150.514,204.838,214.8,242.92700000000002,294.301
23080,2020-02-14 01:40:01,149.847,204.88,216.452,243.43400000000003,294.443
23081,2020-02-14 02:00:01,149.366,204.938,216.452,244.40900000000002,294.56
23082,2020-02-14 02:20:01,149.329,205.067,219.97099999999998,244.858,295.168
23083,2020-02-14 02:40:02,149.611,205.368,221.794,245.553,295.387
23084,2020-02-14 03:00:01,150.32299999999998,205.705,223.606,246.06599999999997,296.246
23085,2020-02-14 03:20:01,151.004,205.899,225.516,246.579,296.812
23086,2020-02-14 03:40:02,151.54,206.02900000000002,227.16099999999997,247.34,297.131
23087,2020-02-14 04:00:01,151.739,206.16299999999998,228.662,248.062,297.45
23088,2020-02-14 04:20:01,151.64,206.305,230.101,248.91,297.869
23089,2020-02-14 04:40:01,151.563,206.46099999999998,231.549,249.71900000000002,298.28700000000003
23090,2020-02-14 05:00:01,151.537,206.614,232.894,250.364,298.009
23091,2020-02-14 05:20:01,151.44299999999998,206.873,233.505,250.59,297.781
23092,2020-02-14 05:40:02,151.26,207.183,233.25099999999998,250.252,296.707
23093,2020-02-14 06:00:01,151.064,207.544,232.285,249.852,297.046
23094,2020-02-14 06:20:01,150.67600000000002,208.22400000000002,231.173,249.09900000000002,297.559
23095,2020-02-14 06:40:02,150.346,208.972,229.88299999999998,249.137,297.755
23096,2020-02-14 07:00:01,149.893,209.82299999999998,228.505,248.22,297.728
23097,2020-02-14 07:20:02,149.506,210.49,227.06900000000002,247.138,297.30400000000003
23098,2020-02-14 07:40:01,149.259,210.938,225.642,245.81400000000002,297.276
23099,2020-02-14 08:00:01,149.232,211.264,224.429,244.86599999999999,297.496
23100,2020-02-14 08:20:01,149.185,211.52900000000002,223.575,244.685,297.865
23101,2020-02-14 08:40:01,149.33,211.612,223.575,245.523,298.085
23102,2020-02-14 09:00:01,149.563,211.64,221.178,246.65099999999998,298.156
23103,2020-02-14 09:20:01,149.939,211.266,219.702,247.167,298.35200000000003
23104,2020-02-14 09:40:01,150.321,210.938,218.898,246.963,298.797
23105,2020-02-14 10:00:01,150.637,210.321,218.24900000000002,247.00599999999997,297.624
23106,2020-02-14 10:20:01,150.81799999999998,210.136,217.985,247.02700000000002,296.629
23107,2020-02-14 10:40:01,150.901,209.77900000000002,217.985,246.389,294.66200000000003
23108,2020-02-14 11:00:01,150.993,209.247,216.96,245.62900000000002,293.45599999999996
23109,2020-02-14 11:20:01,151.096,208.139,216.797,244.503,292.499
23110,2020-02-14 11:40:01,151.293,207.293,217.52700000000002,242.84900000000002,291.399
23111,2020-02-14 12:00:02,151.42,206.394,218.239,241.287,290.567
23112,2020-02-14 12:20:01,151.47799999999998,205.206,218.889,240.479,289.737
23113,2020-02-14 12:40:01,151.374,204.007,219.83599999999998,239.248,289.972
23114,2020-02-14 13:00:01,151.471,203.234,220.533,238.581,291.457
