,date,Usd,Eur,Cny,Krw,Brl
10925,2019-08-26 10:20:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10926,2019-08-26 10:40:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10927,2019-08-26 11:00:01,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10928,2019-08-26 11:20:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10929,2019-08-26 11:40:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10930,2019-08-26 12:00:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10931,2019-08-26 12:20:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10932,2019-08-26 12:40:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10933,2019-08-26 13:00:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10934,2019-08-26 13:20:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10935,2019-08-26 13:40:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10936,2019-08-26 14:00:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10937,2019-08-26 14:20:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10938,2019-08-26 14:40:02,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10939,2019-08-26 15:00:01,1.0,0.9037505648,7.0889290555999995,1212.1012200633,4.0871215544999995
10940,2019-08-26 15:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10941,2019-08-26 15:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10942,2019-08-26 16:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10943,2019-08-26 16:20:01,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10944,2019-08-26 16:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10945,2019-08-26 17:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10946,2019-08-26 17:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10947,2019-08-26 17:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10948,2019-08-26 18:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10949,2019-08-26 18:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10950,2019-08-26 18:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10951,2019-08-26 19:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10952,2019-08-26 19:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10953,2019-08-26 19:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10954,2019-08-26 20:00:03,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10955,2019-08-26 20:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10956,2019-08-26 20:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10957,2019-08-26 21:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10958,2019-08-26 21:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10959,2019-08-26 21:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10960,2019-08-26 22:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10961,2019-08-26 22:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10962,2019-08-26 22:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10963,2019-08-26 23:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10964,2019-08-26 23:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10965,2019-08-26 23:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10966,2019-08-27 00:00:01,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10967,2019-08-27 00:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10968,2019-08-27 00:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10969,2019-08-27 01:00:03,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10970,2019-08-27 01:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10971,2019-08-27 01:40:01,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10972,2019-08-27 02:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10973,2019-08-27 02:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10974,2019-08-27 02:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10975,2019-08-27 03:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10976,2019-08-27 03:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10977,2019-08-27 03:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10978,2019-08-27 04:00:03,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10979,2019-08-27 04:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10980,2019-08-27 04:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10981,2019-08-27 05:00:01,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10982,2019-08-27 05:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10983,2019-08-27 05:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10984,2019-08-27 06:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10985,2019-08-27 06:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10986,2019-08-27 06:40:01,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10987,2019-08-27 07:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10988,2019-08-27 07:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10989,2019-08-27 07:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10990,2019-08-27 08:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10991,2019-08-27 08:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10992,2019-08-27 08:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10993,2019-08-27 09:00:01,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10994,2019-08-27 09:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10995,2019-08-27 09:40:01,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10996,2019-08-27 10:00:03,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10997,2019-08-27 10:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10998,2019-08-27 10:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
10999,2019-08-27 11:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11000,2019-08-27 11:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11001,2019-08-27 11:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11002,2019-08-27 12:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11003,2019-08-27 12:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11004,2019-08-27 12:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11005,2019-08-27 13:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11006,2019-08-27 13:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11007,2019-08-27 13:40:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11008,2019-08-27 14:00:03,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11009,2019-08-27 14:20:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11010,2019-08-27 14:40:01,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11011,2019-08-27 15:00:02,1.0,0.8996041742,7.145465995,1213.404102195,4.1112810363
11012,2019-08-27 15:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11013,2019-08-27 15:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11014,2019-08-27 16:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11015,2019-08-27 16:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11016,2019-08-27 16:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11017,2019-08-27 17:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11018,2019-08-27 17:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11019,2019-08-27 17:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11020,2019-08-27 18:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11021,2019-08-27 18:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11022,2019-08-27 18:40:01,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11023,2019-08-27 19:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11024,2019-08-27 19:20:03,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11025,2019-08-27 19:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11026,2019-08-27 20:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11027,2019-08-27 20:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11028,2019-08-27 20:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11029,2019-08-27 21:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11030,2019-08-27 21:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11031,2019-08-27 21:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11032,2019-08-27 22:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11033,2019-08-27 22:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11034,2019-08-27 22:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11035,2019-08-27 23:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11036,2019-08-27 23:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11037,2019-08-27 23:40:01,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11038,2019-08-28 00:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11039,2019-08-28 00:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11040,2019-08-28 00:40:01,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11041,2019-08-28 01:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11042,2019-08-28 01:20:01,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11043,2019-08-28 01:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11044,2019-08-28 02:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11045,2019-08-28 02:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11046,2019-08-28 02:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11047,2019-08-28 03:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11048,2019-08-28 03:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11049,2019-08-28 03:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11050,2019-08-28 04:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11051,2019-08-28 04:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11052,2019-08-28 04:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11053,2019-08-28 05:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11054,2019-08-28 05:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11055,2019-08-28 05:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11056,2019-08-28 06:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11057,2019-08-28 06:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11058,2019-08-28 06:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11059,2019-08-28 07:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11060,2019-08-28 07:20:01,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11061,2019-08-28 07:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11062,2019-08-28 08:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11063,2019-08-28 08:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11064,2019-08-28 08:40:01,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11065,2019-08-28 09:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11066,2019-08-28 09:20:01,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11067,2019-08-28 09:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11068,2019-08-28 10:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11069,2019-08-28 10:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11070,2019-08-28 10:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11071,2019-08-28 11:00:03,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11072,2019-08-28 11:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11073,2019-08-28 11:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11074,2019-08-28 12:00:03,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11075,2019-08-28 12:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11076,2019-08-28 12:40:01,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11077,2019-08-28 13:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11078,2019-08-28 13:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11079,2019-08-28 13:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11080,2019-08-28 14:00:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11081,2019-08-28 14:20:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11082,2019-08-28 14:40:02,1.0,0.9005763689,7.1612932277,1212.5630403458001,4.155619596499999
11083,2019-08-28 15:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11084,2019-08-28 15:20:01,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11085,2019-08-28 15:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11086,2019-08-28 16:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11087,2019-08-28 16:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11088,2019-08-28 16:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11089,2019-08-28 17:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11090,2019-08-28 17:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11091,2019-08-28 17:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11092,2019-08-28 18:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11093,2019-08-28 18:20:01,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11094,2019-08-28 18:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11095,2019-08-28 19:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11096,2019-08-28 19:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11097,2019-08-28 19:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11098,2019-08-28 20:00:03,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11099,2019-08-28 20:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11100,2019-08-28 20:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11101,2019-08-28 21:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11102,2019-08-28 21:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11103,2019-08-28 21:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11104,2019-08-28 22:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11105,2019-08-28 22:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11106,2019-08-28 22:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11107,2019-08-28 23:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11108,2019-08-28 23:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11109,2019-08-28 23:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11110,2019-08-29 00:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11111,2019-08-29 00:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11112,2019-08-29 00:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11113,2019-08-29 01:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11114,2019-08-29 01:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11115,2019-08-29 01:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11116,2019-08-29 02:00:01,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11117,2019-08-29 02:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11118,2019-08-29 02:40:01,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11119,2019-08-29 03:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11120,2019-08-29 03:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11121,2019-08-29 03:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11122,2019-08-29 04:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11123,2019-08-29 04:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11124,2019-08-29 04:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11125,2019-08-29 05:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11126,2019-08-29 05:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11127,2019-08-29 05:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11128,2019-08-29 06:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11129,2019-08-29 06:20:01,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11130,2019-08-29 06:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11131,2019-08-29 07:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11132,2019-08-29 07:20:01,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11133,2019-08-29 07:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11134,2019-08-29 08:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11135,2019-08-29 08:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11136,2019-08-29 08:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11137,2019-08-29 09:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11138,2019-08-29 09:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11139,2019-08-29 09:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11140,2019-08-29 10:00:03,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11141,2019-08-29 10:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11142,2019-08-29 10:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11143,2019-08-29 11:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11144,2019-08-29 11:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11145,2019-08-29 11:40:01,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11146,2019-08-29 12:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11147,2019-08-29 12:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11148,2019-08-29 12:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11149,2019-08-29 13:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11150,2019-08-29 13:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11151,2019-08-29 13:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11152,2019-08-29 14:00:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11153,2019-08-29 14:20:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11154,2019-08-29 14:40:02,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11155,2019-08-29 15:00:01,1.0,0.9022827754,7.1602454209,1213.9944058468,4.1415681675
11156,2019-08-29 15:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11157,2019-08-29 15:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11158,2019-08-29 16:00:01,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11159,2019-08-29 16:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11160,2019-08-29 16:40:01,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11161,2019-08-29 17:00:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11162,2019-08-29 17:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11163,2019-08-29 17:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11164,2019-08-29 18:00:01,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11165,2019-08-29 18:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11166,2019-08-29 18:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11167,2019-08-29 19:00:01,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11168,2019-08-29 19:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11169,2019-08-29 19:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11170,2019-08-29 20:00:03,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11171,2019-08-29 20:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11172,2019-08-29 20:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11173,2019-08-29 21:00:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11174,2019-08-29 21:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11175,2019-08-29 21:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11176,2019-08-29 22:00:03,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11177,2019-08-29 22:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11178,2019-08-29 22:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11179,2019-08-29 23:00:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11180,2019-08-29 23:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11181,2019-08-29 23:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11182,2019-08-30 00:00:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11183,2019-08-30 00:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11184,2019-08-30 00:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11185,2019-08-30 01:00:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11186,2019-08-30 01:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11187,2019-08-30 01:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11188,2019-08-30 02:00:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11189,2019-08-30 02:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11190,2019-08-30 02:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11191,2019-08-30 03:00:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11192,2019-08-30 03:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11193,2019-08-30 03:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11194,2019-08-30 04:00:03,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11195,2019-08-30 04:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11196,2019-08-30 04:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11197,2019-08-30 05:00:01,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11198,2019-08-30 05:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11199,2019-08-30 05:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11200,2019-08-30 06:00:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11201,2019-08-30 06:20:01,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11202,2019-08-30 06:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11203,2019-08-30 07:00:01,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11204,2019-08-30 07:20:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
11205,2019-08-30 07:40:02,1.0,0.9031791908,7.1424313584000005,1210.2691473988,4.1463150289
